text,intent
Just tell me the key facts about the iShares Russell 2000 ETF (IWM).,shows_info
Maybe I could see the brand portfolio for PepsiCo (PEP).,shows_info
What exactly does the company Palantir (PLTR) do?,shows_info
Let's see some details on the main movie franchises owned by Disney (DIS).,shows_info
I might be interested in the dividend payout ratio for Verizon (VZ).,shows_info
Could you tell me which indices include the stock of Salesforce (CRM)?,shows_info
"For the sake of argument, what is the biggest division within Boeing (BA)?",shows_info
I need an explanation of what the SPDR Gold Trust (GLD) is.,shows_info
Just a quick check on the number of active users for Netflix (NFLX).,shows_info
"For reference, how many global employees does Amazon (AMZN) have?",shows_info
Maybe find me the corporate social responsibility report for Home Depot (HD).,shows_info
Let's check the assets under management for BlackRock (BLK).,shows_info
Is it easy to find the number of subscribers for T-Mobile US (TMUS)?,shows_info
Provide me with an outline of the services offered by a company like ADP (ADP).,shows_info
Tell me more about the investment thesis behind the ARKK ETF.,shows_info
Are there any significant political risks for investors in Alibaba (BABA)?,shows_info
What sort of cybersecurity policies does Bank of America (BAC) have in place?,shows_info
"Looking at the financials, what are the current liabilities of Ford (F)?",shows_info
Who would you say are the biggest institutional owners of General Electric (GE)?,shows_info
Find all recent product announcements from Google (GOOGL).,shows_info
Give me an executive summary of the latest annual report from Chevron (CVX).,shows_info
What products are in the pipeline for Bristol Myers Squibb (BMY)?,shows_info
Details about the logistics network of Costco (COST) would be helpful.,shows_info
Could you break down the sales figures by region for Philip Morris (PM)?,shows_info
What kind of business is Sysco Corporation (SYY)?,shows_info
Could you clarify the main business operations of Union Pacific (UNP)?,shows_info
Can you find the date of the next shareholder meeting for Valero Energy (VLO)?,shows_info
Please show the current board of directors for Vertex Pharmaceuticals (VRTX).,shows_info
Find any recent news about workforce changes at Weyerhaeuser (WY).,shows_info
A quick summary of Xcel Energy's (XEL) renewable energy portfolio.,shows_info
Give info on the global market share of The Hershey Company (HSY).,shows_info
Show a list of the main television networks owned by Paramount (PARA).,shows_info
"For Shopify (SHOP), what's their main value proposition to merchants?",shows_info
What have been the historical returns of the Nikkei 225 (^N225)?,shows_info
Please show me the dividend history for Realty Income (O).,shows_info
Let's explore the business model of Airbnb (ABNB).,shows_info
"Details, please, on the cloud computing services of Oracle (ORCL).",shows_info
Can I have a summary of the pharmaceutical pipeline of Amgen (AMGN)?,shows_info
A list of major markets for the AUD/USD currency pair (AUDUSD=X) would be nice.,shows_info
Look into the corporate social responsibility report for Target (TGT).,shows_info
Could I get a summary of the latest capital allocation strategy for General Motors (GM)?,shows_info
The primary focus of the Health Care Select Sector SPDR Fund (XLV) is what?,shows_info
Fetch me information on the major real estate holdings of Simon Property Group (SPG).,shows_info
How has the assets under management for the ARK Innovation ETF (ARKK) changed?,shows_info
Would you fetch me the top 10 holdings of the QQQ ETF?,shows_info
Can you provide some context on the historical price of Corn Futures (ZC=F)?,shows_info
"If you can, find the executive compensation details for Exxon Mobil (XOM).",shows_info
"In your database, do you have the founding story of Beyond Meat (BYND)?",shows_info
What can you tell me about the research and development efforts at Moderna (MRNA)?,shows_info
Could you highlight the main points from the most recent NVIDIA (NVDA) press release?,shows_info
I will need to see a summary of the debt structure of AT&T (T).,shows_info
Show me the leadership team's profiles for Goldman Sachs (GS).,shows_info
Provide an overview of the current product line for Boston Scientific (BSX).,shows_info
Can I see a history of the stock splits for Apple (AAPL)?,shows_info
What's the full name of the company behind the ticker 'DE'?,shows_info
Please give me a history of major acquisitions by Broadcom (AVGO).,shows_info
Let's dig into the details of the most recent quarterly report for AMD (AMD).,shows_info
I might like to see a chart of institutional ownership for Netflix (NFLX).,shows_info
Please list the primary services provided by Cognizant (CTSH).,shows_info
Show to me a timeline of CEOs for General Electric (GE).,shows_info
Please to get me the latest annual revenue for United Rentals (URI).,shows_info
"Give it a shot, find the number of stores for Best Buy (BBY).",shows_info
"Now then, I want to see the key growth initiatives for Danaher (DHR).",shows_info
My main concern is the recent litigation involving 3M (MMM); any info?,shows_info
Let's see a breakdown of sales by product for Apple (AAPL).,shows_info
Maybe I can get a summary of the investor presentation for Snowflake (SNOW).,shows_info
How about some details on the subscription numbers for Spotify (SPOT)?,shows_info
Tell me the story behind the rise of Nvidia (NVDA) in the GPU market.,shows_info
I need info regarding the safety record of Boeing (BA)'s aircraft.,shows_info
Pull the latest press release about sales figures from Ford (F).,shows_info
Show the geographical revenue sources for McDonald's (MCD).,shows_info
What major brands fall under the umbrella of Mondelez (MDLZ)?,shows_info
Please show me the different theme parks owned by Disney (DIS).,shows_info
Just the facts on how crude oil (CL=F) prices have moved this year.,shows_info
What do you have on the current board structure of Wells Fargo (WFC)?,shows_info
Tell me a little about the competitive advantages of Costco (COST).,shows_info
Let me check the ESG ratings for a company like Starbucks (SBUX).,shows_info
Get some data on the market penetration of Visa (V) in emerging markets.,shows_info
I need to know the primary customer base for Salesforce (CRM).,shows_info
Can you elaborate on the business strategy of IBM (IBM) regarding AI?,shows_info
Tell what you know about the history of the S&P 500 index (^GSPC).,shows_info
Provide some info on the creation of the crypto asset Solana (SOL-USD).,shows_info
A breakdown of the holdings in the Vanguard Total Stock Market ETF (VTI) is needed.,shows_info
Find a report on the current supply chain for Procter & Gamble (PG).,shows_info
How has the share count for Meta Platforms (META) changed over the years?,shows_info
Just pull up the main points of the latest Home Depot (HD) earnings call.,shows_info
The history of executive leadership at JPMorgan Chase & Co. (JPM) is interesting.,shows_info
Find any recent news on new drug developments at Pfizer (PFE).,shows_info
Who makes up the core leadership at Verizon (VZ)?,shows_info
"If you have it, I'll take a summary of Coca-Cola's (KO) water usage policy.",shows_info
